"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Aruba","ABW","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000959488886147264","0.000698232167894007","0.000720702919318894","0.000760651086559827","0.000906166596082593","0.00131405293432615","0.00152577280324417","0.00153973985727839","0.00195640008459108","0.00109429704736333","0.00156960653691674","0.00192689765446378","0.00149030629815309","0","0","0","0","0","0","0","0","0","",
"Africa Eastern and Southern","AFE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.848379684676815","0.397423962079067","0.184818475472188","0.560823916534792","0.838662232517539","1.17545068196343","0.418636153839541","0.898644992522622","0.777906887963645","1.30541557973343","1.55598696269341","0.779383193829463","1.23117158702534","1.25616317914521","1.05670975274719","1.1692616375667","1.34956375686216","1.36795645679922","0.716868418568894","1.26521033464342","2.9002291881251","2.37602734179849","2.82766980735513","2.17628545357238","2.88500843301812","4.55710865402005","5.31993016817928","6.39835398802774","10.0650947959687","4.59730631224251","5.78933528196795","7.00441834326456","5.32018588948456","4.91035613053131","3.82232168830579","1.53683733958549","1.3313092502329","2.02253819485536","2.73949693143734","2.23115810490621","1.13192212526756","2.03901982932007","",
"Afghanistan","AFG","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0265662947026768","0.0453108139131106","0.0557663770385733","0.07633415678642","0.427935476827928","0.520410843483266","0.646363012764153","0.687944963914268","0.644109079334453","1.29349953039045","1.35005887806414","1.35474939888996","","","","","","","","","","","","","","","","","","","","","0.030789275783499","0.0256328025661278","0.0256051597697051","0.0258476198749782","0.0214070372585048","0.0144464639818204","0.015736313879498","0.00524173800288766","0.00514945564866915","0.00660239543706919","0.109823883946021","0.0672901618424767","0.0407438655716957","0.0136357996041316","0.00944508042929387","0.0134270806666745","0.018854416706035","0.0127772897517024","0.00517761905886768","0.0178695056581909","",
"Africa Western and Central","AFW","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0.316581605498572","1.05329063912212","1.67734684271845","18.9395200748959","12.7937540382577","11.9702862574299","14.169175977338","10.894663131957","27.5475552637106","16.7044228167084","3.85693959568488","1.59068368820411","4.41635014270459","6.98963324988832","8.1069279761046","2.89703698075684","5.68756521935723","4.82906691477943","11.2940671598659","13.0865585607384","8.48309502513948","9.56953391798701","14.8092624590764","12.9396275880987","12.4631717819078","13.1901853714202","11.9265791789946","5.83536491278065","6.43044015708078","15.2561600824893","10.0517344965103","8.07524715804305","8.07820759993818","10.1735352637911","14.7510872490233","13.4764638063491","12.474487291698","13.9835401508011","7.53724452300333","10.7284388169462","13.7343389733966","12.0804728015419","9.01689481680335","6.66435240148507","2.67470592685188","2.4433145779149","4.61705267016978","6.55448325887014","5.71159529658167","2.90512753736099","5.26028691352579","",
"Angola","AGO","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","19.5416106844043","10.426247111977","4.09463309036246","11.21929927694","14.0994665560488","14.1586246957292","6.31853106919339","15.1707819484774","14.4045947596654","21.882605469383","28.0268256543238","16.8761491015161","27.0256548842449","34.5185265508012","40.5755094827092","41.0188156720936","39.0741439653244","37.3490232506807","21.7476800076135","38.5242698405316","57.5134839616206","42.5915766791073","31.7610292464785","27.1162657537214","32.9626955078503","42.2206783158613","40.2786520912475","45.3976036521592","52.1013581243545","29.7782995191992","37.7085091832735","38.6184358197859","34.3328389540912","29.0014846107501","21.736607448329","12.7187303090272","19.7483988340046","24.7110060055382","30.7304027285905","27.504828641196","18.5719595053837","28.2744398825844","",
"Albania","ALB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","5.79911357215572","5.35720713662887","1.94987076169298","3.1040802885248","2.37853926219519","3.34558789124586","4.8458773941323","3.61748146583453","4.67814330470611","2.64923826281687","1.52228488071084","1.15951602844704","1.16070259405485","1.08835644606329","0.233494630433512","0.494725403679998","1.07150056484779","0.699922137592021","0.687177627386246","0.692722774590139","0.793153163005221","1.02095374629243","1.19244921679704","1.24943402811758","1.60465469310703","0.923660115710382","1.30954317181467","2.4548890851063","2.86635104305394","3.03392407525612","3.12207615711342","1.45260618469079","0.884410718287188","1.12614227560188","1.46983381887842","1.42437109584124","0.582225701330423","1.04218369204761","",
"Andorra","AND","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","12.8433890087452","12.8306132670359","15.547338691596","20.394253886257","46.8592344083035","37.9022780882543","38.344595650209","36.2816512857231","32.9679675727676","57.562073708586","50.3945924444562","38.4543725570363","25.4836298654701","24.4565220593823","24.1522501260293","21.0358258028148","13.0322375150891","16.159610965401","15.9131968625813","21.9742288427569","22.2701892073922","17.46183184633","19.1390451271249","18.6859023425396","17.7570674146659","17.3396763120193","19.9917914409804","17.5216172617734","11.8085401443834","15.7621692935328","24.6936010490559","19.7644594451814","19.1276111508343","21.6039329313926","25.7040715961328","30.7901823931269","31.4190476651399","29.1819306070478","32.9124728659536","20.6251208794595","24.0299156827631","32.5544389718606","32.0527013409302","29.543883109614","26.2906718133669","15.2929144532106","12.8467328677505","16.1380141850676","21.0900390323183","18.4647547805261","11.4078181257418","17.140080616984","",
"United Arab Emirates","ARE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","37.4179603088941","36.8782876103444","30.8690345782272","31.4520067178137","56.0299307985901","41.9017222889892","33.037027439471","22.8797386280149","23.6932140726226","25.7520260229299","23.7113309073601","17.0122917735774","22.8978256173288","20.3567774890166","28.6130173334727","35.3156119922356","23.5124336664395","23.314265622308","20.8005002641545","16.966789757447","16.3473463917171","19.1112827067212","16.9646090621951","10.8323014620584","13.3744382605246","20.8440561536495","15.8062390008792","14.6453240587361","17.8057010079321","20.9182068452778","23.9417369873026","25.8820272214672","23.7183455650517","26.67204274176","18.418263242659","22.6797378677807","28.5990789001782","27.0648520266069","26.2480640478396","22.9458647037024","13.1025344354216","11.0807563620506","13.4985731745503","17.0989945007163","15.681591549088","10.4940977026696","15.6730945329946","",
"Argentina","ARG","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.183779149216649","0.312886775004762","0.359047343543258","0.412805282018559","1.65885773770647","2.11889964582298","2.35967093826561","1.93385257138462","2.19019719332059","5.02863549439409","5.84241226408529","4.79626652315171","2.64858284193801","2.93199669852781","3.68570761843442","3.00657445804799","0.97146283280127","1.54851052425753","1.07039410413757","2.73924507290797","2.18272104761879","0.893993392718008","0.911490169536768","0.90189290799156","0.882210245002207","1.11368338221007","1.42093287722449","1.27158678591403","0.67625546126761","1.18222911614852","2.03921231896402","1.57828961704899","4.58801102253871","3.79526357487009","3.62815045579444","4.36083044381745","4.49089064691066","3.70577772027876","4.03900096602208","2.12453488071178","2.30522041977185","2.74533146547491","2.55649872416885","2.25387298647688","2.09270565105548","0.693912054976671","0.549552011638029","0.663565866238942","1.31095340723836","1.29099565501431","0.677055565819106","1.54438228879011","",
