"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe & Central Asia (excluding high income)","ECA","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137353747716.588","179205778564.177","201778229469.07","218054058007.588","194184628125.609","154954485776.46","185772585707.775","189064254152.344","215065495555.983","276050462691.716","366615389516.123","451997546835.787","560579007699.587","733696957493.972","925291387661.767","640786210644.978","793961649781.396","1013084474519.79","1065980113051.96","1122350780413.57","1038419927758.08","785404738634.409","749137621721.077","888089304615.374","942802883681.007","949503651803.399","854395273509.828","1065808163148.77","1194922607677.35",
"Europe & Central Asia","ECS","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","532455618576.02","595632634518.519","665886116403.713","773314616814.423","1002786943089.42","1200639269163.69","1099776041868.13","1045117686461.66","1000154461555.21","1008721924953.29","1048266496009.82","1246912350672.55","1517374513562.74","1706385412288.6","1828549785802.9","2220042003193.62","2239068410510.65","2387603298388.41","2123057634793.45","2333027804434.89","2849809414755.79","2951601021846.11","2975023282394.43","3102626628929.84","3161793960108.07","3349071263199.37","3349790068086.45","3527528611624.82","4222243012099.16","5129643727693.92","5692373972808.88","6539277010797.1","7733039545335.92","8773999989946.26","6792552633925.75","7598644916275.42","8947671971013.96","8589673287118.49","8930721070848.86","9077146440792.78","7916289477731.22","7958719843332.36","8780065849853.09","9672224046139.37","9591240477143.79","8755080937415.57","10663107895759","12044702531458.1",
"Ecuador","ECU","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","1316100000","1786000000","2178900000","2666200000","2945700000","3187300000","2910000000","1912000000","2102000000","2247000000","2226000000","2702000000","2189000000","2318000000","2519000000","3108000000","3016000000","4011700000","4894430000","5707860000","5118550000","6098600000","6699360000","4208570000","4926685030.86","6611635918.9672","7759542820.24792","7990805131.08641","9651313789.28477","11851305061.4717","13748955709.2876","15618693367.5214","20925122243.7868","16886756469.831","22635745105.2358","26535108500.2887","27717300980.7171","29576264556.4556","30176939446.8688","23895100781.5181","19513990729.6913","23021810216.4742","26296147654.3157","25889482277.9441","19873923237.7051","28127672714.1794","36051233568.276",
"Egypt, Arab Rep.","EGY","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","5486257536.92454","6291000642.18705","7775000011.10715","9157142870.22448","10405142872.0074","10460142872.0859","11018285730.0261","13176428579.2716","12240428571.4286","10182285714.2857","10836714285.7143","12460142857.1428","12123545454.5455","14090500000","13195000000","13768000000","15290000000","15642000000","17140000000","18253000000","20926600000","21109000000","21616300000","22895000000","20996100000","19508400000","19662400000","26915300000","34326300000","40552700000","53696700000","67222800000","53842100000","59862200000","61381100000","68800800000","65325800000","73996000000","67938800000","68301400000","70224100000","76328100000","78950800000","72482400000","94038800000","97143745000",
"Euro area","EMU","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","337033306012.428","382834627689.355","430021349157.863","503633300741.744","658736652790.574","799681398744.898","732149429060.422","692294121844.377","651963885761.487","651183753060.156","677207896610.772","808570818636.777","1000898938251.99","1120286180210.51","1214414175505.2","1518550846847.24","1574692500891.11","1688670697997.37","1454600874175.75","1604171658197.85","1959900955069.54","1982153620964.3","1953176288857.27","2069477618728.42","2142111730737.28","2229249275141.9","2219930723568.89","2299669534664.65","2767598980803.92","3346504269341.51","3663233499283.34","4161092532427.76","4895346946939.39","5509215252428.26","4312935085592.1","4734118571225.25","5505531195072.14","5171456813261.31","5356342974282.14","5518548296897.45","4869245324146.04","4941316217960.34","5455654062649.43","6054335798682.78","5988155601727.13","5476670663374.43","6677728098025.7","7517332317548.52",
"Eritrea","ERI","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350490980.817223","349591773.625844","496162545.820503","497734193.966911","605996740.894422","620988470.203963","695318063.678069","614762313.124149","499744340.635739","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","17745788308.3119","19106646744.0624","19631712028.138","20739098335.6073","28324729279.5544","38004392250.591","36800778450.6551","36495081173.692","32946371940.5127","32123691724.3312","33270390560.4252","40056170790.0111","55858180886.7224","69380964479.1812","81172552920.7377","100869793947.852","107763854093.632","117149889318.286","95922187873.1827","107682122149.322","135000391166.596","144434697959.732","147035900076.905","161591413993.307","179336847459.05","188134301340.795","189140289882.131","202341499498.575","252859481206.122","311334740729.004","343341450135.499","390224698775.973","468648699735.49","497008704623.627","357398106941.011","383498000907.791","433130832743.003","389403463362.997","393493918470.589","416502394718.444","365622811004.363","368366072538.348","414215243541.356","460884124894.057","445719192186.034","375378378062.27","479391647021.141","561490423521.079",
"Estonia","EST","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","711473694.01122","1215955715.97178","1807008569.5019","2500258769.64752","3047411892.38074","3630134838.20611","4010592558.90024","3528560958.39051","3685285767.07084","4062424020.0514","4814139576.86409","6506254852.63774","8380433505.06619","9906285347.68074","12534121316.1674","16060000961.361","17203285777.2749","11023391115.8598","13400792030.5731","18762771051.1819","19446204940.1168","20562768125.865","20867076268.6202","16821552494.1148","17666042576.5628","19343579706.5419","21902535271.9059","21678547248.4075","21965683981.8435","29936622041.7576","32670958123.9972",
"Ethiopia","ETH","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","556425121.041751","587584541.346659","698115942.36624","857874396.549698","836328502.819482","887584541.491587","964782609.161731","1050966183.8063","1111304347.82609","1204299516.90821","1240338164.25121","1286135265.70048","1141256038.64734","1270917874.39614","755169082.125604","1361006376.81159","1005000000","1236062021.03417","1445626515.97611","1352556698.09953","1395859877.85484","1815350080.27265","1853476300.67846","1620981412.84922","2147329790.01018","2033738484.5259","2603705670.67307","3726773566.78096","4894688569.70892","5276122166.46748","6904526595.53924","9597929161.40128","9042846295.06175","9914637388.3567","11754566213.1366","14129937700.0415","14251242098.0895","18203817596.0512","19860793131.6651","19996795352.4378","19310435700.1672","19928882545.9291","19227216127.1899","17169672301.4214","20859226528.1173","24187238670.6144",
"European Union","EUU","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","403472906116.438","458417996271.34","511085639528.812","593759298236.409","773265877562.998","927762807393.638","848464981832.939","800602260523.354","758394243727.475","759491155044.907","788807159637.166","934191133467.53","1142820808412.79","1271179746963.82","1371812478874.66","1689134179366.84","1734831624531.3","1855397313165.05","1610186232259.58","1780712907361.09","2193177637175.87","2234683348801.8","2211828795410.98","2349027458343.5","2423546705781.63","2536301082828.39","2529880249415.35","2642023724403.54","3193334914398.79","3878175069838.7","4264306742171.16","4880617838274.11","5798962190195.74","6577089851926.69","5100464203248.37","5618755835908.96","6543091404178.83","6155156644125.21","6373873250100.58","6586263807582.68","5803825522792.93","5890967495570.19","6526662152418.89","7261196731975","7182326240603.66","6598633013162.25","8087605656430.04","9113759507452.17",
"Fragile and conflict affected situations","FCS","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122743517962.222","141391066838.588","177816281795.599","225223611509.19","260331003454.556","333396961678.288","434313204498.658","366635434586.375","433233338077.214","504860850431.191","561000296441.751","574032872339.481","543337302129.751","444146841275.973","364143121772.814","400133195848.511","466070138412.618","525942753336.168","408203709927.886","470061919073.549","",
"Finland","FIN","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","8344513789.52902","8186515505.27125","8558189891.6784","9040621462.7973","12764543801.4116","17307371782.469","15910868926.3412","15163812868.0907","14540303121.6246","14279393135.3908","15401375931.306","17746722227.0678","22256630115.4397","26235332904.7894","29378690202.1103","33121593447.5984","27932426478.6933","27229102451.3955","23540743934.21","29061091263.5331","36903557508.1014","37443262955.7464","37117571743.4586","36702935591.2087","36675683773.8466","39807254504.4708","37806369534.943","41105264682.9911","50984506401.0051","61915397995.8229","72604959114.472","84658648882.2127","100284204387.924","118212587750.88","86447295561.2218","92734443440.5481","109571716865.442","105096056892.487","106050586950.691","103423485627.297","84365529533.7831","86837943188.2068","95955454866.0116","109443352501.172","106663757758.981","97037427861.8779","116719981118.326","134721380197.552",
"Fiji","FJI","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","519346103.626139","616395818.99185","712779139.559232","595625282.602465","552162018.935869","519112997.117564","512589713.859915","536868517.12632","498127466.284345","572344156.941346","715348314.606743","899042817.189902","838530521.514749","842453574.511712","973877511.310016","1085631349.78229","1160037923.6786","1252832608.85057","1224513827.55814","966520984.153879","1043091959.12928","1101285492.43419","1061625251.64007","1077527795.80022","1449902835.34948","1749788231.50273","1894986713.2234","2091937136.59931","2093979069.23565","2606190819.51946","1710205509.32528","2006961092.73822","2466222543.94955","2549040559.80078","2906816841.65044","2840858965.65197","2447036834.3268","2496081238.47825","2732197073.01992","3093022834.23021","3206096176.53514","1977288238.81789","2343720504.52826","3433781152.09168",
"France","FRA","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","63023737217.9306","74122519519.3667","82526518878.3846","95884567404.5668","123951671475.578","154336085741.362","145119159555.688","136070854467.591","125042194322.534","122977316105.696","127656201779.827","154895407887.587","190836783005.423","212641715745.758","228723364498.544","283183467768.019","282575909682.878","297718049908.214","261063970052.491","281236008891.216","333745840205.57","334186085746.715","323336263049.783","345812275120.747","365258177867.58","377318221427.867","373930489484.206","391097799391.068","461568151466.489","542250394117.501","593171066049.779","658695590245.714","759613438548.507","869276966027.989","698019165338.648","752868287730.483","880374278217.06","833079661254.391","867174797835.483","889731847418.981","787378184459.131","793619323216.981","858197178289.029","947879844307.575","916213840817.625","799147222533.728","963998746359.092","1102655769490.92",
"Faroe Islands","FRO","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","463630000","549550000","611760000","584090000","603640000","830440000","769626794.520806","908686218.750776","1025531942.71241","1329943124.00341","1323882486.05888","1095270817.93403","1110813897.32864","1343228409.47111","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240065400","240284300","253223500","264073400","259293000","231263800","","","","","","","","",
"Gabon","GAB","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","1135534436.08481","1296718070.02287","1475438545.80784","1709408298.67301","1648751341.61336","1756939576.6269","1751706885.2117","1913066669.93539","1861793268.27025","1484145544.34195","1602225461.98739","1652433497.32971","1811692226.91634","1742601774.89361","1811163015.4035","1867831550.81396","1603372606.47386","1721066564.75066","1877524068.23352","1982194123.5928","2153326856.13443","1773038068.93534","1650142065.39285","1553732838.06391","1685183470.70105","1875847232.00064","2150351439.20662","2392806119.4453","","2883632442.7464","3782223629.50839","4226829861.59805","4923415827.48669","6214563630.26552","6047249564.01301","6750578388.81702","6231310323.74261","5049262806.24774","","","","","","","",
"United Kingdom","GBR","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","26647178719.5631","29607042758.8442","34300812318.5348","46395163013.1217","63536971716.4097","63810587310.0985","65707923207.8977","73947856601.1274","87057054174.2511","115424347869.179","134199980471.698","121504048749.986","119045606921.29","117609621941.46","123429168618.769","127773686061.481","148459975356.511","182816319922.109","221748457517.549","233450967160.968","264089496227.655","250673137271.239","267221276930.967","255267363445.196","284094053880.571","327000442782.06","355493451390.14","380280930255.114","396149382091.993","427462174814.211","447180109287.394","449999777168.34","480862457847.477","538371514680.679","638938930631.756","696615183942.977","796268515908.054","849225778525.101","864565179604.381","681574981770.075","756632653561.293","857416062891.11","855657954978.568","883537592991.662","935267994923.238","859678812729.181","828496306118.594","865050585541.241","946335025128.1","941982681046.004","786950148233.175","933904365828.772","1112016212896.31",
"Georgia","GEO","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1412600000","1339700000","1087400000","1309367427.69","1311738134.93","1435914525.06","1825282201.37","2471757143.42","3267195296.36","4376269300.32","5879072605.82","7470651996.06","5248087038.84","6113856560.93","7987776377.34","9139051365.07","9261631663.975","10018355243.71","8655960251.31","8488467491.92","9344910838.13","10768594069","11161916850.21","8967427130.98","11151159543.98","15665145538.45",
"Ghana","GHA","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","881570065.989136","950526966.989074","1121222530.20362","1072880070.44458","1064036735.99997","1178200000","1249600000","816900000","634400000","696000000","836400000","975850000","1200800000","1261400000","1287500000","1505500000","1655052000","1881800000","2173300000","2000700000","2119500000","2375450000","2612424000","3651030000","3925900000","3350218269.3024","3574530520.252","3327931570.4832","4154808293.04413","5379065835","6620400643.34791","8286494097.47712","10064704686.5834","12566563450.9385","10989380000","13925330000","19504161764.5043","21999098458.7098","22498043086.7668","19247099152.6333","20773843264.3279","20536466613.278","22122770000","23220558304.6924","26908258729.5311","24545371205.6497","25966884058.4478","26328790517.883",
"Gibraltar","GIB","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","560060000","534270000","741420000","791320000","953000000","1042690000","930920000","917410000","1051370000","1011063000","947510000","834080000","954706350","946090420","871755260.966807","856142793.174473","974679000","924435170.904575","963630000","1027560000","1256010000","1512750000","1810400000","1390800000","1800450000","2673180000","3135740000","2862270000","2917372061.37609","2695235059.83066","5138201460.72769","4239940000","4183670000","4320100000","6313510000","5353140000","5748692000",
"Gambia, The","GMB","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","112592846.487405","139720288.324864","186771182.457282","150057516.991656","124284225.432178","112526664.150015","102618316.641844","99289298.8876513","76380102.278928","143808660.076308","155030468.87933","163198584.334759","198493660.623542","233892941.548977","251298520.900162","280552152.33144","246367817.580568","230189547.502398","290306179.517147","274478848.384829","","","","","","160706643.794465","247502158.335669","269490287.344724","316290778.164469","370544201.886288","363877655.043226","345648702.155079","322618256.760513","368805855.69248","399463873.540001","364198519.005674","447722728.11925","399006702.302773","372620492.151432","560644613.887524","691721075.884926","640548309.869262","690979474.095274","726229746.531724","829516416.215525",
"Guinea-Bissau","GNB","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","75100000","71600000","81300000","84600000","65600000","60000000","76000000","96291000","88172000","94877000","111073000","74959000","80910000","89250000","86050000","88640000","","","","91985617.8763622","85979934.3654156","101510612.765754","127175150.253491","147663704.542677","166623920.396667","236141478.132231","283973170.688134","289202449.882038","299131811.895162","339915465.870537","254269735.869488","270056472.931742","330651245.583705","337784962.986974","218670580","446571455.828337","459132372.065935","502204470.270672","439386030.963147","518162318.041011","",
"Equatorial Guinea","GNQ","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","88551621.7639053","105191161.203485","74838178.311738","88935481.4551196","108685746.582614","91173961.307327","89563388.0888502","60766777.1256066","196110004.400483","476617811.922258","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","5674000000","6557000000","7515000000","10305000000","11145000000","11941000000","10534000000","9860000000","9957000000","10771000000","10535000000","12860000000","14206000000","15816000000","19564000000","20126050000","21338000000","19132000000","20385000000","24711000000","25633000000","25601000000","","35688529144.8038","41690729829.6913","41271953571.1046","41154296732.4905","49453348941.2356","61411679953.3869","66586930586.4215","80952384266.8263","101260898586.522","119081907199.353","84146404124.9261","80155825964.1678","85017976887.7958","69210261885.617","79644642190.7587","82097863366.0402","63845040237.0204","62018899852.5285","71760870931.8752","85802967855.9498","83192116846.2363","71758333127.5143","103532392737.813","127819695155.795",
"Grenada","GRD","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","32892592.5925926","39951851.8518519","55062962.962963","59859259.2592593","69459259.2592593","76400000","73700000","69500000","86629629.6296296","105807407.407407","115092592.592593","119888888.888889","128629629.62963","138800000","150029629.62963","138625925.925926","159318518.518519","161914814.814815","169207407.407407","194092592.592593","212603703.703704","253170370.37037","266288888.888889","310138518.518519","280206740.740741","272108059.259259","311462466.666667","319120969.259259","396159884.814815","402395598.888889","436385254.814815","451733171.111111","360979644.814815","379569176.296296","395495497.407407","395684282.222222","423235200.37037","470572015.716852","488829870.189963","506654136.000348","583296813.690133","646749065.563193","676917982.442444","544695195.576404","622303026.149196","802567369.303263",
"Greenland","GRL","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","1426500000","1644800000","1784800000","1960000000","2024300000","1626200000","1313800000","1427700000","1256700000","1045800000","1592700000","1731100000","1861300000","1811700000","2029400000","2853100000","2970100000","3191500000","3727600000","3540100000","4193200000","5047500000","5016400000","5566600000","6068216129.43228","6857060444.82134","7301843923.88676","10081300000","11099700000","12712800000","14511400000","14973748010","12244408080","14346954640","16993819460","17879880890","18375107010","19279875490","18685913640","18241488990","19750650140","21170122310","21526557150","19266948870","27343089740","33938392970",
"Guam","GUM","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","347450980.528412","313568627.573948","360156862.886336","493764706.075986","498524444.621697","348633333.449545","323866666.774622","300686010.951629","313110395.351227","","","","","","","582520000","631900000","664870000","708330000","703600000","755700000","726800000","696800000","743300000","733400000","709700000","697400000","799375600","917971000","1055174000","1255393000","1648805567.06473","1451819160.36434","1762917631.51625","2204274433.95551","2523076274.2879","2377597119.31626","2217483369.27123","1776124246.29062","1931857354.37851","2216919028.8149","3220704876.98125","5024573188.45264","3755721475.47225","6611385752.16995","7067276918.14247",
"High income","HIC","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","839945578070.341","971512595743.697","1110758627373.54","1300774125932.71","1657123603980.41","1975036537443.94","1941698592810.88","1843942117362.01","1834689457159.13","1948065196429.59","1979395703849.99","2254519708709.94","2664525655631.22","3008322702267.22","3241668323661.36","3744008930857.18","3842789884206.22","4097493482914.29","3920318150788.47","4351424355204.58","5166149693668.08","5406059104095.25","5548985892751.99","5572323042016.4","5918676265509.53","6596542461476.17","6341663649463.39","6559090662923.49","7524457654083.64","9030322019055.12","10082859513794.9","11425801108907.3","13004712740044.1","14630619251505.4","11493175887984.8","13318341122828.3","15578163938620.6","15525649015017.7","15797918250041.5","16208408666522.6","14562636546289.2","14382643245456.2","15678577707750.4","17151559842060.1","16905447034661.3","15337247734496.2","18651799184820.8","21159540921261.8",
"Hong Kong SAR, China","HKG","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186278232053.71","178274149316.781","208775047784.678","200031692514.567","206139314732.781","228687393759.266","268969353200.023","300065206128.608","336761592504.24","371893846357.269","401811269171.904","364450372101.73","456007097433.128","519402136640.939","563928541802.101","609322214831.531","620482868965.448","598690632610.004","592732423449.879","641126699123.695","682046218800.925","639362671239.139","601527974159.93","732086876949.863","683414517073.091",
"Honduras","HND","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","455799999.905542","446100000","514600000","655500000","777600000","931650000","1128000000","1062250000","824950000","914600000","1067950000","1087000000","1078100000","1073830000","1140900000","1186200000","1126800000","1139200000","1233400000","1497800000","1662100000","1852300000","2253600000","2511300000","2817300000","3012000000","3373783426.88","3473679437.3733","3505085020.91561","3934930935.71746","4735238984.495","5397708193.32232","6254756759.60878","7776419452.72854","9447709819.07347","6809615125.09807","7775195685.41861","9803831686.16353","10269854063.6343","10073657523.9841","10168321016.2268","10325346267.9116","9907188433.51226","10853329867.2112","12066385190.201","11824920159.6927","9939885123.27547","14868900280.266","17957424489.02",
"Heavily indebted poor countries (HIPC)","HPC","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","21063087889.0235","23903508433.8443","29593289569.5891","30685530099.9813","25837681732.8703","24014458920.5449","23298616013.1249","24674912770.46","26831273798.6738","27908713062.3703","28648813768.9926","28846150199.975","32546381927.8066","32046802717.0684","32764840796.7366","32041102558.133","33267307192.8385","37422450829.0196","40578878844.3683","41516212941.0177","45738565225.9363","45174689073.2063","45347449425.0029","48796999160.0409","51818551260.8037","58745059117.3007","71447644902.1741","87901063207.2875","103281076127.517","129126015445.481","160224108549.347","143111921213.38","167032218132.058","202808867721.041","222545786585.556","235371374464.781","241976464928.781","227668507478.97","216101279438.824","226748363284.462","249739525524.782","252781989790.219","229781498372.339","281837636689.552","",
"Croatia","HRV","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5767117119.64143","6910405843.33504","9152312732.10905","9882422557.99507","11384247444.9655","10539488988.3378","9753572745.20318","8595748203.78901","9835824086.81335","12343854633.7821","16138630335.6933","18942421270.7724","20638279155.115","23474842005.761","27916596778.5904","32969180090.4934","24016740741.26","22641175687.258","25348201332.5456","23250242403.6793","24653369653.2051","25217046117.6822","22853980153.8775","24002906923.6415","27407592226.3101","31325388169.2255","31792729279.48","27954499586.1209","36330538351.8082","46307445147.4433",
"Haiti","HTI","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","74940000.014988","79839705.7937247","93999999.9369196","130679891.643056","159420000.031884","211460000.042292","263040000.052608","309080000.061816","327940000.065588","480960000.096192","516600000.10332","471060000.094212","497220000.099444","526960000.043913","557080000","473480000","501700000","480980000","448100000","514600000","531900000","247740000","290700000","235380000","801660000","781910000","891100000","1040510000","1252120000","1368720000","1315890000","1250040000","1416990000","1561550000","1852880000","2141560000","2384450000","2853773921.04959","2804218326.65952","4287321211.20725","4433439694.08057","4195349024.5071","4442565271.72773","4753306026.36303","4490955197.86254","4268029134.41356","4826098150.79025","5417588526.35786","4832009228.27774","4177283775.79368","5048004536.53564","5450766055.00721",
"Hungary","HUN","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","9152087533.74307","9028957504.28636","8861978139.09176","8852919228.88143","10375969706.8542","10701090133.621","10632967385.3661","11107967439.4371","11016746992.2066","11320952034.9207","12748535830.1416","14759471621.2746","14322228934.9417","18206811976.6158","19271253032.0062","22051641297.8458","26672793548.8174","29017872572.1743","33668492361.5494","35956763979.3271","40953702819.9656","52556760107.5662","67346314886.6367","74380366386.3755","86585798477.0266","108675920229.906","125912427476.925","92762986771.1401","100281103545.836","113657546962.207","101977982214.314","106480218928.039","114029955899.96","99575865882.4023","99983058463.287","113478602116.229","127659014444.672","129900596301.04","121015580097.655","145058400731.008","169198751799.176",
"IBRD only","IBD","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","396452227618.104","368235856876.83","373642805373.897","368134428876.814","355660549249.948","393178226357.186","450053918238.429","497774801692.542","562043329344.571","612752039849.202","700694263895.73","789018159574.611","879180693482.752","1064232508479.49","1170311036771.39","1199370071619.37","1157908855129.34","1130968178456.24","1344911907033.03","1343400122904.84","1408830479674.47","1784540487477.79","2287661617899.55","2735571006575.72","3247814018759.76","3992902257758.32","4962316575228.92","4007192548393.17","5137260533858.33","6337963224374.77","6690997341785.01","7005594891135.87","7061753236425.52","6147764825312.02","5898582644757.87","6720782019900.5","7544010122483.71","7407379985167.56","6575929122808.73","8578978594835.3","9621439062747.15",
"IDA & IBRD total","IBT","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","468075876559.989","431937722271.025","433775840295.167","427450750227.043","409535709801.931","450248113500.192","510666859366.334","560152095176.088","632607088581.128","689016295027.817","779645773730.042","873243332781.049","970504461348.567","1161225165184.29","1272948976053.02","1303304402898.58","1262662735012.98","1244960715789.29","1459635178696.15","1464013398753.65","1532714041067.1","1932213566915.56","2467115119835.49","2959807450058.72","3509348469812.53","4312046267754.24","5365931783690.77","4352403120380.62","5557659227198.18","6858351371483.43","7232348831236.06","7568530520239.11","7652077903830.94","6690259573823.72","6409552907219.29","7288060957225.82","8193819318750.35","8079220151030.33","7153438598904.83","9306977839660.39","10435795220280.7",
"IDA total","IDA","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","45139852258.9427","52323970081.5478","60098266818.8592","77900149913.0357","84516592262.8467","72654251108.8163","64666410906.7285","61123375499.2078","60291658469.1348","54813902429.9483","58130572094.4064","61868718542.8739","63807443143.3259","72178939073.7391","78021082184.7256","80932630423.786","86527262161.5871","93913166468.5041","98372190144.879","103597961447.078","104728958854.664","106139480319.657","117092747577.872","115261513846.814","122007270038.173","124980571934.503","147785322057.708","178258512652.076","223924309723.285","261133459304.732","318643603967.371","403060248522.953","344778438154.304","420056147581.996","520019022041.643","540714069832.402","562175896813.147","590104822398.685","542727549222.386","511057955183.893","566780720257.69","649773061512.702","673207770748.938","577576197031.103","725199319051.449","810645434152.088",
"IDA blend","IDB","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","21823610322.3985","25438966731.6541","28184439681.8348","37326411084.5349","41984292352.2335","35202709054.5227","29638958620.1415","26696654934.9594","25055496212.2014","21103230628.885","22555201794.4837","24467182655.087","25498952404.4833","29420483995.2817","33702138285.0062","33578895661.4755","36042881048.1997","37509700127.4196","34221553973.3257","36498211820.4699","36752148086.893","35236856318.5203","43533105994.7437","39198261905.3707","44018488063.2195","45196303079.6327","56583109658.0213","65983936337.5564","90122598997.6239","105272561105.488","128629710875.933","166131768179.238","134833016655.544","169734371037.306","210129786293.487","203720842027.014","202274731828.426","214405910425.841","188985910257.345","160787073014.669","185504114241.092","223866753114.009","245835524376.582","197231445442.891","232223103458.813","257117459560.857",
