"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Djibouti","DJI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3197791277.3392","3507482741.48806","3525582232.82561","2703006397.66826","4146589316.96311","4563067954.82807","5149667174.954","3682879344.59068","4842477816.3526","5940550018.84977",
"Dominica","DMA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144429629.62963","147844444.444444","156733333.333333","147951851.851852","175644444.444444","188274074.074074","158362962.962963","193466666.666667","272781481.481481","255900000","257177777.777778","213188888.888889","161955555.555556","","","","",
"Denmark","DNK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","3345823849.29773","3491604729.37226","3642678800","4118477066.66667","4636162800","5119658106.9981","6134824083.00117","8596329118.10893","10472333426.3072","11887428561.4841","12587275103.3912","14117650586.3539","16550378631.2697","20570160615.8525","23118475664.9337","22322851587.725","21672296937.257","21784408091.8535","21450892184.6938","22827227077.1205","28448676059.8196","34688518632.2237","38843912798.0391","39815296435.1181","50354023850.3054","52463311498.4757","56509037126.6215","52361217939.8202","57548746187.4666","67734639975.7247","69550401641.7473","65532780528.4276","65817213019.341","70026519451.8506","73620705669.8544","75069907723.3623","81644271219.9324","95609830896.9747","110424226102.051","125495372442.429","143507666980.561","164447276484.744","191436160530.394","151388412766.513","162681442014.909","185143000979.612","178723084177.093","188383264163.235","192780904236.996","167735890269.837","167285255408.274","182923569688.047","201828694345.104","203211746226.714","195544523281.686","238150799317.995","280166616336.522",
"Dominican Republic","DOM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","172100000","152100000","196700000","195000000","202000000","144800000","160800000","187100000","199500000","227400000","266692194.1","300134133","422847716","529005316.6","749535909.4","1039406496.9","880982316","966710293.2","882809470","1211190560","1375636561","1634265437.6","1359153859.5","1565486936.7","2519773063.6","1319814444.99275","1404388029.885","1487383601.25657","1853151083.26079","2050889905.36278","2165302159.4548","3937453795.62321","4271216000","4760104000","5302644573.33805","5860800310.80031","6363901907.43132","7050603812.48759","7435712074.81192","7743619441.9376","8628023506.90525","8164580327.96432","8337710063.13632","9022076949.26796","9185099134.12289","10136190144.5863","10691550324.1964","11766045683.7059","11504543541.9439","10149752806.8185","12213202600.2781","14035647012.0119","14917449840.9867","15775318534.1144","16896693029.1302","16909888897.0017","18100511576.7814","18945253597.4084","20149518936.5105","20518136086.8569","14425179542.8367","20500491675.1276","25049444739.8488",
"Algeria","DZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1063385881.47602","1125937987.38521","396163384.686433","667222517.044557","729774643.208711","708923934.487327","789943812.71445","789943812.71445","891218660.498353","1012748477.83904","1073513325.74447","936360464.581351","1383769499.71153","2220822991.57475","5118698917.65832","5241291935.39893","5859996277.46123","6414649588.90777","6732393454.19703","10354849612.0305","14540906200.7323","15338958197.399","13980251587.9127","13635984129.6358","13805905455.64","13664028063.9644","8187453057.71602","9526280057.78452","9163505595.40215","10369902260.0603","14546456704.253","13311409366.4359","12154198604.8317","10880084682.1818","9585286281.92061","10940062642.66","13970016988.2763","14889922793.1302","10880008005.9302","13692404114.9775","23050166016.935","20085449436.0625","20152501383.6266","25957128353.6173","34178449804.7477","48714917514.6761","57121818900.3901","63531235748.7978","82034752286.9866","48533798524.4541","61975419481.9204","77581318064.8525","77123040201.459","69659422389.7672","65185653729.1836","38460337534.3759","33403117257.3042","38496745564.7349","45233969232.2555","39014337553.3053","25461283136.9777","43703596210.4004","68903142523.1773",
"East Asia & Pacific (excluding high income)","EAP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5257511901.46683","4423188419.60002","4397818304.20766","4902976673.27989","5393651699.45191","6042949839.63912","6411289967.85667","6155291949.61771","6593402274.48482","7047963961.38949","7402018047.79779","8267769462.81894","10458765003.4022","17184927096.6364","26332579547.777","25437235848.5429","28788804440.2348","34025926370.9601","40087669656.4886","55442086758.9677","72696146936.8278","77604227172.8968","75071487451.5675","78292027083.2271","86437757556.3744","82948287910.5737","80647534758.6453","100553656890.309","123724729814.831","134089062193.278","156187154715.074","181349685309.484","213046756835.916","240646053660.122","304630790822.288","375959325282.811","423590517165.054","466710405228.72","436790173553.575","471855918840.93","577850549171.691","573208054168.711","650799843815.911","802592115793.306","1030180448775.4","1261622151460.98","1559920018664.07","1912615786551.71","2250074908176.65","1905310524008.01","2469029006031.84","2974588958828.84","3166267251534.95","3365512101792.4","3499028935788.29","3333521130774.53","3183519412516.97","3541593712693.36","3879364840257.8","3856911956659.61","3825560759599.48","4888963319514.81","5261598263376.26",
"Early-demographic dividend","EAR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","24667184917.5919","26587678886.8603","28493598383.7527","32107345627.164","36785517501.5778","45228284616.5655","74826474190.5513","134225347764.24","139219179232.675","156736747226.748","174521869344.573","173449110869.772","242767516821.178","326727862039.483","347427869823.366","302194639130.827","275205453608.396","267912815559.29","248793247677.819","213280147234.678","249817312933.534","275818296372.528","305909721040.8","371246411471.882","386839599736.936","418528998411.954","434403165532.627","489796730455.861","564886765405.752","639141588054.07","683660047203.058","641261579898.874","694714628960.181","853877552103.542","810451368159.921","851741468538.349","968244527395.649","1208428132522.38","1490537818112.48","1753559664679.17","2025944602614.27","2395249149662.24","1909804165113.91","2447560717779.87","2843187369171.73","2928158437369.62","2912949626354.49","2832103684605.81","2399783016002.74","2383715664883.25","2683737032883.08","2972517250202.25","2917262300963.39","2480857984560.59","3299891445314.89","4039577217201.05",
"East Asia & Pacific","EAS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","21270841043.2438","19587140264.5007","20761282398.2178","22843116724.3286","25749619801.4471","27257497723.9069","29570952145.511","31319008335.6798","34739372110.3493","39668835703.0561","45514116403.7613","53787535846.6223","65465631594.8662","91335472342.2663","131088012372.189","134788651435.442","162146042492.874","190940770013.454","226971854406.988","271225346361.648","343396266640.835","390135735587.747","372829776344.58","388318324097.015","440794558285.86","443532281244.591","500084085011.178","599925476664.475","725413648299.615","786016487902.18","845034643239.707","954522090373.721","1061855334911.32","1162648190964.93","1339332929040.35","1581447222740.94","1643771249246.72","1729044768381.74","1583755857540.07","1674872683426.85","1982021274874.08","1831112410376.45","1967245222443.99","2299426239013.62","2859452856216.24","3298126856817.83","3840447571615.43","4477763937958.16","5112319810885.8","4285776178139.44","5479422313608.74","6458661222182.52","6747043951095.11","6937774982946.91","7134247237887.32","6645537571627.59","6410609344571.31","7098111939036.45","7708810811053.67","7547188969179.12","7233654751103.91","9053342043773.07","9628290624043.3",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196861491487.409","170993173724.536","136042276687.054","375681325026.104","247960721492.606","192393854694.496","207091807069.832","196222004017.277","204621558285.75","195725025601.361","183333779991.239","226977422008.145","228308546242.342","248913340220.507","309290480926.304","419368521668.386","522837815474.354","638290677386.978","776722412457.079","1022635962420.43","719703860110.738","886781111155.544","1140534536145.83","1190375758313.19","1197293109050.4","1148758764267.21","863419641362.689","774945621013.568","922734143306.251","1090317736222.22","1075207716777.74","881287944884.064","1230360268946.73","1434006739582.3",
"Europe & Central Asia","ECS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","204270419449.499","231111606978.675","277205753098.769","371601735258.849","480116774100.981","523191133614.969","569314862025.387","656429296029.582","797658300930.766","994052191719.062","1147595199292.29","1073522978555.62","1031870061472.12","1009456050972.18","1033452521439.56","1077950052951.9","1317629189769.07","1585613802187.54","1767262608255.15","1874246963606.91","2242539779365.65","2260582645499.17","2651707360997.02","2365426771418.35","2560342260873.26","3092740132100.38","3185299676336.83","3197546612203.83","3306791582290.82","3322301882075.21","3471339080444.24","3510245811880.5","3751552536204.79","4475543799297.37","5422918603149.72","5979073743745.38","6815859559318.77","8021295612156.08","9076187287055.2","7180677966066.54","8012902028951.41","9442193650495.96","9225116045788.76","9606146531803.31","9813794006797.05","8619655714609.74","8592549115542.86","9452847688353.71","10462446159833","10317749125607.1","9377113547345.69","11634098873128.3","12780845969490",
"Ecuador","ECU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","197583708.637179","157101076.916528","155487234.055112","168447538.030717","199730212.551812","214348673.014374","254730015.67751","258096628.284948","285128576.588186","264625755.736998","270255452.361681","291407584.232848","395314355.576321","695769273.481998","1494867041.31279","1242549181.05773","1457947356.7839","1797611055.69568","1756420325.33584","2538498940.99274","3066325770.04385","3188263178.06229","2921016166.74387","2668859383.64477","2938788679.77761","3375175709.16469","2393508490.56698","2142866433.02142","2480621217.56321","2817482574.15302","3469124710.73644","4021964982.49125","4366816408.2041","3794531265.63282","4605277638.81941","5201004502.25113","5618746373.18659","6064677338.66933","5006507253.62681","5181939969.98499","5888259129.56478","5682217000","6135846000","7329307000","8984844000","11463499000","14196499000","16287685000","21100364000","15785663000","19402439000","24671849000","26522271000","27243506000","28536122000","21107369000","19492639000","21727767000","24314052000","24917131000","21702981000","27803104000","33562095000",
"Egypt, Arab Rep.","EGY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","847750109.217999","862076408.374703","943166740.380363","700000000","877723970.94431","1091183119.81914","1140015302.21882","1182006204.75698","1366851945.42698","1879700810.30542","2113327487.94388","2285998013.90268","3108577442.55394","2947998787.14372","4774142857.14286","6612494096.94444","6853648648.64865","7282512315.27094","7101280558.78929","6987744571.05999","7119673332.63533","5706267539.75678","5106048703.84918","6076093128.90403","7073523337.46386","8748317631.22476","10269192422.7318","11885776186.3208","12034813925.5702","11714116251.4828","13565319964.6122","14033018867.9245","14778761061.9469","13754427390.791","13653789442.6423","16174959635.99","16900269541.779","15595505617.9775","17500000000","22240259740.2597","27188019966.7221","32173913043.4783","39457092819.6147","53800000000","47205081669.6915","46751361161.5245","48537005163.5112","45766666666.6667","49085271317.8295","43529411764.7059","43423180592.9919","34392638036.8098","37289402173.913","47225661226.7867","53041002277.9043","47872738615.0967","44850223072.0204","71927051671.7325",
"Euro area","EMU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","121428530483.805","137722241936.505","169066343771.534","229043244328.446","299011463456.196","323737596537.395","353767498328.674","408620078553.402","495927927367.772","620402077399.844","704669142448.555","652920106261.972","630284745817.707","618222388525.487","631077459944.615","654821115063.648","823276012817.96","989456951421.776","1106657208378.42","1182213855801.19","1467020384629.81","1517823240509.14","1651497891874.05","1519909583670.53","1697807920653.96","2082215691514.82","2135206997484.34","2113060819770.68","2216980624000.03","2231089307083.08","2280955303760.22","2318049996031.5","2486025054616.06","2979591507942.32","3571469443495.34","3842869194265.25","4311432248522.51","5109821273076.83","5666551445594.01","4545129620477.86","4949418941534.77","5730583924422.62","5522207101834.58","5789556083820.33","6012303732472.27","5371564835989.97","5450644721321.1","5985527460601.3","6582514676476.53","6481301476473.17","5941656290343.34","7264548081535.84","7788214029246.17",
"Eritrea","ERI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54502214.5615604","142966419.337566","148977272.727273","129406250","202746708.19765","203302823.650328","110594498.170354","65684298.3251452","68310441.5584416","81309111.4628139","85922705.0183504","56064248.0459597","64052293.7443336","67725718.6222872","83564227.6422764","76071544.7154472","61125203.2520325","84082757.7235772","101385281.300813","374897684.552846","","","","","","","","","","","",
"Spain","ESP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","4972693130.49679","6066773652.69461","7887709034.4292","10475953740.7196","12825214883.1843","14204585507.2464","14892643620.9898","17551967141.2924","22290496961.8056","29409382746.6534","33264230679.9722","33024130473.9593","33274590337.7253","32609483758.7007","36663185675.8435","37722088062.6223","45733713912.3203","56497570408.3008","65086234823.5966","68859531974.7013","84372755468.4949","90965543634.9079","102129839102.877","92985054255.4582","107763295242.827","134151321056.845","148003415210.824","151471590909.091","161627129969.93","167307718340.541","170912654970.981","174923611768.504","188203212026.667","232580150552.156","271668265945.947","288189779324.513","318141118708.235","383015720487.844","418147545809.375","343958924364.062","369060959966.667","437327285272.374","416701933892.578","446689924483.531","459120571553.332","402038652995.312","417712027692.608","461350495658.824","499658310234.509","486713932627.45","393398610432.686","494072023430.225","579512673488.329",
"Estonia","EST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2573466525.53586","2848889768.45438","2967518489.37844","2932836519.70347","3627803201.08206","4178072088.10769","4022130536.62692","3504490924.16843","3831095694.20822","4270175190.73184","5644211833.785","7418642236.02484","9230780997.38838","10769819345.1261","14052834656.4468","16160988721.2538","11949522089.4693","14652236228.9086","20104199023.8133","19844301075.3844","21239933054.6291","21804108132.1015","17725575721.5992","18537893089.3891","20411337063.7789","22761485754.8768","22964765757.1764","21731484847.4615","29119437814.5654","32576889422.9495",
"Ethiopia","ETH","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5331910669.97519","5962716169.22631","5948445900.95456","6474164234.1889","6047701382.62093","5804121546.5048","6238602381.7425","7055586688.75777","7615438618.00348","7672983060.57996","8491174951.53881","10453358836.3344",
"European Union","EUU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","140561671717.762","158989717921.24","194460776711.87","263979009104.267","343831446611.268","373147033037.802","406566738671.323","466587475019.672","563801272004.91","705778314234.879","801135245104.015","744150850056.236","717842931401.551","705267979423.113","721341936337.782","748155361614.606","938127910687.524","1129761145679.58","1261084526824.82","1343092115791.63","1654272162061.1","1701320539611.31","1848836119134.36","1701015122631.63","1904407894345.93","2346161627371.65","2413516588914.96","2391539692539.32","2513825319282","2529765141490.62","2597008620373.48","2639503322346.9","2837377916646.08","3411297573975.09","4109331002829.37","4459677181084.22","5037944224184.48","5996822189170.44","6697615184234.52","5355125930306.55","5868795121082.86","6809437717717.51","6556674003850.53","6877617606119.83","7146984799325.37","6376942117739.08","6478347039777.35","7130099088934.25","7849707128771.4","7753129357785.56","7146640847353.65","8745769232507.45","9429815836172.52",
"Fragile and conflict affected situations","FCS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","2711046149.49037","2827196646.77465","3487225408.66074","4596304652.24833","6381402237.27745","6523355422.66042","7499615325.43468","8995130588.75609","10101083032.491","13152190505.2664","16534905961.1093","16409479195.3706","15244850129.5177","14631725021.3493","15594578551.6423","15638910207.2141","18858784893.2677","22897335317.1919","26071073205.4016","27400581959.2629","31323277872.8036","27176885752.0953","28745686222.4582","27996252732.3826","35158793397.8372","47992919389.9782","47988609888.6876","47944107204.2149","50182465509.5683","50865246751.3515","52967332461.1766","51507654129.9213","54947289188.2354","64062137649.4116","76257431519.3052","82514287315.1751","93509466783.5293","112360012523.138","128286645761.719","91464252096.8749","95814846366.6669","107211177490.273","100237927391.016","103165553050.196","100273910699.215","83041492298.8281","83813596801.1675","95994657970.5884","106061524525.49","107085573184.314","97301402129.1832","117039250124.029","128149700968.872",
"Fiji","FJI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","583714462.110237","531725536.403601","516208393.166811","489764213.093154","504527538.871805","505914764.284984","537574611.648686","533742597.627704","625621391.38533","741168705.880608","833542664.365376","793123686.090279","795280876.598729","856610076.04871","1029830103.30402","1089500139.72509","1338202807.66764","1278196269.9361","1007390212.58626","1185149457.38402","1097328087.38035","1007246322.70097","1132973615.62028","1386509319.70579","1467801500.28852","1611428666.04457","1540665434.38078","1641930075.14128","2012612160.3815","1419133813.97965","1803535975.07231","2240457785.09384","2427351802.59379","2382978446.10603","2541930595.62507","2286771260.89921","2299808659.58593","2463429089.80949","2665063380.88896","2638408845.05736","1233536440.57442","1173264407.55073","2394014373.53474",
"France","FRA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9218097244.95283","9721651418.4664","9960806434.91084","10957285670.096","12309840151.9873","13777986225.1601","14959146278.5996","16048630242.402","17593837376.4291","20287923378.5057","23725050194.8742","27354090209.5418","33827048114.4343","46342074248.6741","58910256410.2564","67956249043.9039","71988527724.6654","83014174913.0784","102571220930.233","127186247301.881","147148401117.665","135235968617.984","125156203213.894","125614080385.575","126491030548.675","129015914732.078","157252580736.812","183073229291.717","207505781301.619","222041949413.942","266219732562.342","270798744332.054","298940520446.097","275047486680.565","301941162570.888","362214482849.257","370198743428.645","370822656776.804","392709584167.223","389362241255.599","390504309338.04","389407179769.292","413353771803.138","481646963819.999","561042237466.411","593901326045.136","648243071809.411","741061331101.179","823983397589.844","670780157110.546","708600861200.001","814316094241.247","783713381111.719","825700281806.669","847269974207.056","746211770692.968","748010809661.091","803163777629.413","885114776507.45","862106200525.489","723479579565.761","888842353166.652","963967041638.136",
"Faroe Islands","FRO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","24293701.8795044","20833514.3054868","25515539.6824142","20546666.6666667","24293333.3333333","33466666.6666667","37576244.5867018","46350045.4434783","77923795.354988","79722390.8513675","80749719.3773222","104449526.676895","143590276.639494","140499127.320534","150752011.325694","178674656.339615","166508337.981182","149559996.937272","171011631.284095","162215524.180155","183175556.359183","251267088.139501","353053813.149303","353114635.985159","350470405.975233","421099713.374263","439774637.776094","441673501.892685","333285060.208","330631681.023911","367166235.271627","493216377.818921","455147045.352239","515369222.336288","549880738.048003","547806645.532976","598270994.063668","625608476.760526","702493885.170074","753756807.855442","739897713.989371","843381071.228823","985414151.144598","1144713621.5213","1002431136.60533","1089476936.20729","1313871930.54871","1275706623.55787","1491476969.22821","1556499129.52718","1369742477.11807","1534259159.40032","1679718268.94666","1684155449.442","1821680268.24413","1551767675.22369","1923044806.09781","2218833060.68044",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","3600000","","","","","","","","","","","","40334800","40239500","37246300","41045400","36239600","41921500","46366000","43854000","46055200","37304000","41837100","45844200","57728200","61367200","61304000","70347100","76935900","97807400","96425000","101619000","85658000","91885300","109856900","142584400","129700000","99000000","98000000","135000000",
"Gabon","GAB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","48341345.5312062","52322628.8962401","57972564.1714843","72764821.7240816","90352324.3363887","97934826.2828379","97688670.9841776","130487347.979137","142588991.304229","173872519.607531","160996725.590708","253126077.95502","314647528.701288","425323421.818994","888640846.799033","1068531105.68706","1371832275.85209","1449448281.00501","1475698437.43477","1772269116.16008","2769790006.42064","2447269142.5972","2228502937.22195","2079692035.31957","2104556519.11258","2089867354.58983","1197784950.26755","1401160634.82486","1408435482.36896","1917191502.28126","2740347018.3592","2553606793.08992","2576724991.56859","2136542944.38168","2584714650.90058","2944909616.92425","3568070236.71063","3265552539.56344","2125424573.89843","2779726330.60532","3507168436.09882","2726388981.12968","2806922117.40111","3381594592.55817","4276662905.28425","5750501486.11868","6255613897.1935","7289977426.95595","9685333826.46034","6319926635.46137","8287739080.53121","11243840178.751","10465456444.2994","10092462761.8263","8104568513.24111","6620833388.51661","6175468782.21868","7498596948.54146","9158802464.98934","8678687831.55984","7275153450.43874","11229488168.5182","12934645036.7145",
"United Kingdom","GBR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","28784228461.7231","32750099780.9686","35426263736.2637","43657251347.3787","55845350631.136","62031876106.1947","65819135669.3621","78844557823.1292","95044024928.0921","121411791613.723","151896374622.356","141920817926.045","133365068134.172","127420103077.156","128389684756.584","137865924024.641","150940908824.392","183382820722.34","201708733546.78","209783465314.136","254944208096.591","258132019400.353","270326024921.025","263472140071.986","297312578818.488","346553574246.489","374235569422.777","402231499672.561","403991387876.78","410232972011.001","427373278862.158","421484093853.462","437688848920.863","494222040816.326","582916514097.4","642700000000","745149954001.84","788437374949.98","805762867647.059","648608817572.831","717229317011.397","836104561850.802","828872120452.116","843516106640.604","875777609747.207","815304691846.949","777214710110.264","827907141571.723","906772479283.289","902036391533.849","801032485999.143","929801395238.219","1027802584084.53",
"Georgia","GEO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000000","1766666666.66667","1330000000","1266606260.29654","1452431596.545","686962011.296932","412452356.188495","548000077.071291","594735925.665034","533561535.912022","703050139.134834","787524463.137543","992558006.080135","1255516976.20768","1595471619.36561","2132207924.75209","2514950014.96827","3135124262.79204","3616332794.91706","3181108263.63809","4034691434.07943","5240454315.01427","6021106332.26304","7172032344.36529","7039379452.63744","6110405571.30657","6177735055.82609","7557315239.19504","8896744920.10258","9577029902.09989","5908062642.69865","8045446645.34757","13111621768.0543",
"Ghana","GHA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","345070422.535211","342253521.126761","336619718.309859","328169014.084507","346478873.239437","353521126.760563","312676056.338028","304651162.790698","339215686.27451","387254901.960784","472549019.607843","382524271.84466","438345864.661654","647413793.103448","530434782.608696","544148936.170213","434322033.898305","334857142.857143","306108202.443281","451566951.566952","376348547.717842","200813953.488372","134733893.557423","225418871.252205","354924983.692107","479910714.285714","950751458.052938","997843537.414966","945129549.050633","879299610.894942","993956953.642384","1120134374.23496","1105235206.59265","1208940821.01401","1375682236.73196","1583544039.89526","2226334937.35746","2233536787.82789","2534277964.7526","2475841480.93143","2431743616.94123","2404077313.43492","2627802407.06598","3104918870.64991","3490692555.26712","3916311039.77093","5149454653.93664","6088927418.37771","7178293982.08643","7630156153.13385","9490812128.53579","14529631105.6309","16656935875.3268","15983077800.4896","15466373251.1673","16714895486.5637","17519660715.5782","20463637692.0873","22514781525.846","25592297672.3533","22081380379.4401","23901159997.9331","25742684855.6646",
"Gibraltar","GIB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","620341457.628898","645766103.605838","640721931.678519","756205480.449991","828699105.16097","914493654.105981","817036636.463596","869566348.29711","769732341.447186","780067626.712016","742652391.130874","740132957.280735","763846909.977853","749004850.206526","734578556.20053","808614946.14937","781148029.848008","894584048.742242","895267037.392523","1021679586.62962","1005390515.52319","1479451796.12378","1507080730.53399","1512364187.92795","2079424654.58987","2212106802.63826","2531048956.99461","2217341683.36549","2342843828.77653","1890478290.50998","2524762071.66038","4611027664.18413","4767367526.90349","4710654157.74875","6617433828.58711","6917832412.83558","9170403854.29321",
"Gambia, The","GMB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","15991781.4248778","18921503.3503804","16460090.3361445","18244685.1914963","19763503.6216058","18037835.1385527","19980333.1079835","26392897.1073276","37334614.5101457","51495206.9750515","46062022.5882239","50729191.5156394","57875483.3404851","72405656.3807974","103029780.073365","96172688.7652814","95784687.5532319","107766540.651678","90665413.338735","99014528.9755138","86556333.5933104","109029387.65125","134311372.434326","156436607.867284","189941809.815266","203220124.351594","218509709.449999","212861269.599302","158552463.839931","186876569.332473","184904931.249045","184290825.826675","212639014.948652","198771163.936193","201981399.986315","149998489.210091","157033586.749557","151438768.633212","198101350.569028","204546331.808865","221729529.524001","230768306.087865","226068893.109563","228340998.682611","226367642.899885","237665945.273699","280760743.774678","261079179.200762","268476270.62752","270072079.824199","236218944.858367","252666102.954695","362977228.194322","341709419.758649","174363311.784513","131923343.680277","99947298.4380993",
"Guinea-Bissau","GNB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","3149285.51401726","3265785.71405244","3819957.14258429","5415932.20338983","4956907.89473684","5650808.98313267","5925666.19874294","10697300.6754997","9487896.25360231","8620322.2563114","14039269.9554541","17319393.9393939","12977443.5323605","9829616.69480844","18557846.0316083","14037481.2502193","6817564.96112985","19759984.49642","20460063.6209079","18949946.5515049","24240037.9328713","25670003.18017","11094993.6067854","21009993.7977979","38769882.7169021","29630751.5741491","28460070.2411613","56440730.0786818","29820104.724361","55800081.5658168","80735012.6364153","83214530.2488879","74507963.8466429","89188359.2958696","98218233.5210685","94803617.241404","76111086.6405359","140713504.710626","172333977.26503","156473334.19502","126683562.818135","282367507.802692","153091821.829678","190986175.014071","213171012.62189","288714348.148392","312531969.480661","374997793.711602","380311766.877583","292073116.139612","205987685.021866","","",
"Equatorial Guinea","GNQ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7183409023.02907","8303800358.81345","11584326308.4361","17621714169.082","11171995036.7048","13991011076.0339","16038364003.6332","16098337026.2265","14849114361.7473","14357208631.2116","7470701298.82645","5779217936.76543","7181836778.71589","7807722840.66121","5810566661.85548","4041173659.14159","5851223649.2712","6230819327.25451",
"Greece","GRC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","429350661.439364","470520074.739535","435291069.527426","534783250.41953","510005047.275921","588341197.374862","803143173.505982","834337698.884669","806033869.219962","893899660.592104","1035806818.18182","1190227272.72727","1541636363.63636","2600724971.2313","3603863636.36364","4034027630.18066","4376557835.8209","5057520814.06105","6044090909.09091","8266964121.43514","10981806554.7562","11196635916.3592","9399265306.12245","8143970588.23529","8067826481.25756","7715319516.4076","9976100292.11295","11898955712.1288","12441705500.8407","12624099874.1083","14466921754.0843","14929958870.817","17292881658.9203","15285243757.4316","16843841292.1348","19745091925.2831","20839186013.59","23223405715.712","23536858065.26","27457026304.6885","30942467693.0212","31063176224.6205","31087273728.3679","37528698365.534","49899010820.7588","52827781598.0825","57920808886.1787","71817777404.1375","83145854167.4875","62889598470.3226","64767602720.9168","72135028424.6208","69565465932.7289","72167340436.45","76489983017.2778","62867562248.0769","60431141888.9686","70013677525.7613","82684241851.0211","82328450373.7254","60434496175.0476","87888863543.7699","106912564752.602",
"Grenada","GRD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","589145818.257828","716000532.126468","759541163.699305","761017142.392065","814482647.007982","924142592.648168","777486179.007985","852477963.042811","1020039815.88135","978942338.302308","1012247895.05996","1093422910.10352","939162803.528646","1103566726.94846","1160385303.83576","1358435085.31552","1230176954.70104","1108350891.26636","1146647117.68343","",
